"New Poll","نظرسنجی جدید"
"New Profile","پروفایل جدید"
"New Rate","نرخ جدید"
"New Rating","امتیاز جدید"
"New Review","نظر جدید"
"New Role","وظیفه‌ی جدید"
"New Rule","قانون جدید"
"New Search","جستجوی جدید"
"New Set","مجموعه‌ی جدید"
"New Shipment","محموله‌ی جدید"
"New Sitemap","نقشه سایت جدید"
"New Store View","نمای فروشگاه جدید"
"New System Template","قالب سیستم جدید"
"New Tag","برچسب جدید"
"New Template","قالب جدید"
"New User","کاربر جدید"
"New Variable","متغیر جدید"
"New Website","وب‌سایت جدید"
"New admin password","گذرواژه‌ی مدیر جدید"
"Newsletter","خبرنامه"
"Newsletter Problems","مشکلات خبرنامه"
"Newsletter Queue","صف خبرنامه"
"Newsletter Subscribers","مشترکین خبرنامه"
"Newsletter Templates","قالب‌های خبرنامه"
"Next month (hold for menu)","ماه بعد (برای منو نگه دارید)"
"Next page","صفحه‌ی بعد"
"Next year (hold for menu)","سال بعد (برای منو نگه دارید)"
"No","خیر"
"No (price without tax)","خیر (قیمت بدون مالیات)"
"No Data Found","داده‌ای یافت نشد"
"No Profile","بدون پروفایل"
"No Templates Found","قالبی یافت نشد"
"No change","بدون تغییر"
"No information available.","اطلاعات‌ای موجود نیست."
"No profile loaded...","پروفایل‌ای بارگذاری نشد..."
"No records found for this period.","رکوردی برای این دوره یافت نشد."
"No records found.","رکوردی یافت نشد."
"No report code specified.","کد گزارشی مشخص نشده بود."
"No search keywords.","بدون کلمات کلیدی جستجو."
"No search modules were registered","ماژول جستجویی ثبت نشده بود"
"None","هیچ یک"
"Note:","توجه:"
"Notifications","اطلاعیه‌ها"
"Number of Orders","تعداد سفارش‌ها"
"Number of Uses","تعداد استفاده‌ها"
"Number of records:","تعداد رکوردها:"
"Old rate:","نرخ قدیم:"
"One or more of the Cache Types are invalidated:","یکی یا بیشتر از انواع کش باطل شده هستند:"
"Online Customers","مشتریان آنلاین"
"Only attributes with scope ""Global"", input type ""Dropdown"" and Use To Create Configurable Product ""Yes"" are available.","تنها ویژگی‌های با دامنه‌ی ""سراسری""، نوع ورودی ""کشویی"" و 'استفاده برای ایجاد محصول قابل پیکربندی' با مقدار ""بله"" در دسترس هستند."
"Only mapped fields","تنها فیلدهای مپ شده"
"Optional","اختیاری"
"Options","گزینه‌ها"
"Order #%s","سفارش شماره‌ی %s"
"Order #%s (%s)","سفارش شماره‌ی %s (%s)"
"Order Created Date","تاریخ ایجاد سفارش"
"Order ID","شناسه‌ی سفارش"
"Order Totals","جمع کل سفارش"
"Order Updated Date","تاریخ به روز رسانی سفارش"
"Order Updated Date report is real-time, does not need statistics refreshing.","گزارش تاریخ به روز رسانی سفارش لحظه‌ای است، نیازی به رفرش آمار نیست."
"Order cannot be placed.","نمی‌توان سفارش داد."
"Orders","سفارش‌ها"
"Original Magento attribute names in first row:","نام‌های ویژگی اصلی مجنتو در سطر نخست:"
"PDT (Payment Data Transfer) Only","تنها PDT (انتقال داده‌ی پرداخت)"
"Package","بسته"
"Package Extensions","اکستنشن‌های بسته"
"Packages","بسته‌ها"
"Page","صفحه‌ی"
"Pages","صفحات"
"Parent Product Thumbnail","تصویر کوچک محصول منشا"
"Parent Transaction ID","شناسه‌ی تراکنش منشا"
"Passive mode","حالت منفعل"
"Password","گذرواژه"
"Password Confirmation","تایید گذرواژه"
"Password confirmation must be same as password.","تایید گذرواژه باید با گذرواژه یکسان باشد."
"Password must be at least of %d characters.","گذرواژه باید دست کم %d کاراکتر باشد."
"Password must include both numeric and alphabetic characters.","گذرواژه باید شامل هر دوی کارکترهای عددی و الفبایی باشد."
"Password:","گذرواژه:"
"Path","مسیر"
"Path:","مسیر:"
"Payment method instance is not available.","روش پرداخت نمونه در دسترس نیست."
"Payment method is not available.","روش پرداخت در دسترس نیست."
"Payment method must be specified.","روش پرداخت باید مشخص شده باشد."
"Pending Reviews","نظرات در انتظار"
"Pending Tags","برچسب‌های در انتظار"
"Per Item","بر آیتم"
"Per Order","بر سفارش"
"Percent","درصد"
"Performed At","اجرا شده در"
"Period","دوره"
"Permanent (301)","همیشگی (301)"
"Permissions","مجوزها"
"Personal Information","اطلاعات شخصی"
"Phone:","تلفن:"
"Please Select","لطفا انتخاب نمایید"
"Please confirm site switching. All data that hasn\'t been saved will be lost.","لطفا تعویض سایت را تایید نمایید. تمام داده‌هایی که ذخیره نشده‌اند از دست خواهند رفت."
"Please continue with placing order.","لطفا با دادن سفارش ادامه دهید."
"Please enter 6 or more characters.","لطفا 6 کاراکتر یا بیشتر وارد نمایید."
"Please enter a number greater than 0 in this field.","لطفا در این فیلد عددی بزرگ‌تر از 0 وارد نمایید."
"Please enter a valid $ amount. For example $100.00.","لطفا یک مبلغ معتبر ریـال وارد نمایید. برای مثال 100000 ریـال."
"Please enter a valid URL. For example http://www.example.com or www.example.com","لطفا یک URL معتبر وارد نمایید. برای مثال http://www.example.com یا www.example.com"
"Please enter a valid URL. http:// is required","لطفا یک URL معتبر وارد نمایید. http:// الزامی است"
"Please enter a valid credit card number.","لطفا یک شماره‌ی کارت اعتباری معتبر وارد نمایید."
"Please enter a valid date.","لطفا یک تاریخ معتبر وارد نمایید."
"Please enter a valid email address. For example johndoe@domain.com.","لطفا یک آدرس ایمیل معتبر وارد نمایید. برای مثال name@domain.com."
"Please enter a valid email.","لطفا یک ایمیل معتبر وارد نمایید."
"Please enter a valid number in this field.","لطفا در این فیلد یک شماره‌ی معتبر وارد نمایید."
"Please enter a valid phone number. For example (123) 456-7890 or 123-456-7890.","لطفا یک شماره تلفن معتبر وارد نمایید. برای مثال 7890-456 (123) یا 7890-456-123."
"Please enter a valid social security number. For example 123-45-6789.","لطفا یک شماره‌ی تامین اجتماعی معتبر وارد نمایید. برای مثال 6789-45-123."
"Please enter a valid value from list","لطفا یک مقدار معتبر از لیست وارد نمایید"
"Please enter a valid value, ex: 10,20,30","لطفا یک مقدار معتبر وارد نمایید، مثال: 10،20،30"
"Please enter a valid zip code.","لطفا یک کد پستی معتبر وارد نمایید."
"Please enter a valid zip code. For example 90602 or 90602-1234.","لطفا یک کد پستی معتبر وارد نمایید. برای مثال 90602 یا 12345-90602."
"Please enter valid password.","لطفا گذرواژه‌ی معتبر وارد نمایید."
"Please fill in 'email' field.","لطفا فیلد 'ایمیل' را پر نمایید."
"Please make sure that all global admin search modules are installed and activated.","لطفا اطمینان حاصل نمایید که همه‌ی ماژول‌های جستجوی مدیریت سراسری نصب و فعال شده هستند."
"Please make sure that your changes were saved before running the profile.","لطفا پیش از اجرای این پروفایل اطمینان حاصل نمایید که تغییرات شما ذخیره شده‌اند."
"Please make sure your passwords match.","لطفا اطمینان حاصل نمایید که گذرواژه‌های‌تان تطابق دارند."
"Please select State/Province.","لطفا ایالت/استان را انتخاب نمایید."
"Please select a customer.","لطفا یک مشتری را انتخاب نمایید."
"Please select a store.","لطفا یک فروشگاه را انتخاب نمایید."
"Please select an option.","لطفا یک گزینه را انتخاب نمایید."
"Please select catalog searches.","لطفا جستجوهای کاتالوگ را انتخاب نمایید."
"Please select customer(s).","لطفا مشتری(ان) را انتخاب نمایید."
"Please select one of the above options.","لطفا یکی از گزینه‌های بالا را انتخاب نمایید."
"Please select one of the options.","لطفا یکی از گزینه‌ها را انتخاب نمایید."
"Please select review(s).","لطفا نظر(ات) را انتخاب نمایید."
"Please select tag(s).","لطفا برچسب(ها) را انتخاب نمایید."
"Please specify at least start or end date.","لطفا دست کم تاریخ شروع یا پایان را مشخص نمایید."
"Please specify the admin custom URL.","لطفا URL سفارشی مدیر را مشخص نمایید."
"Please try to logout and sign in again.","لطفا سعی نمایید از سیستم خارج شده و دوباره وارد شوید."
"Please use in this field only ""a-z,0-9,_"".","لطفا در این فیلد تنها از ""a-z,0-9,_"" استفاده نمایید."
"Please use letters only (a-z) in this field.","لطفا در این فیلد تنها از حروف (a-z) استفاده نمایید."
"Please use numbers only in this field. please avoid spaces or other characters such as dots or commas.","لطفا در این فیلد تنها از اعداد استفاده نمایید. لطفا از فاصله یا کاراکترهای دیگر از قبیل نقطه یا کاما اجتناب کنید."
"Please use only letters (a-z) or numbers (0-9) only in this field. No spaces or other characters are allowed.","لطفا تنها در این فیلد فقط حروف (a-z) یا اعداد (9-0) را استفاده نمایید. فاصله یا هیچ کاراکتر دیگری مجاز نیستند."
"Please use only letters (a-z) or numbers (0-9) or spaces and # only in this field.","لطفا تنها در این فیلد فقط از حروف (a-z) یا اعداد (9-0) یا فاصله و # استفاده نمایید."
"Please use this date format: dd/mm/yyyy. For example 17/03/2006 for the 17th of March, 2006.","لطفا این ساختار تاریخ را استفاده نمایید: سال/ماه/روز. برای مثال 2010/03/17 برای هفده ام مارچ 2010."
"Please wait while the indexes are being refreshed.","لطفا تا زمانی که فهرست‌ها رفرش می‌شوند صبر نمایید."
"Please wait, loading...","بارگذاری، لطفا صبر نمایید..."
"Please wait...","لطفا صبر نمایید..."
"Please, add some answers to this poll first.","لطفا، ابتدا چند جواب به این نظرسنجی اضافه نمایید."
"Please, select ""Visible in Stores"" for this poll first.","لطفا، ابتدا ""نمایان در فروشگاه‌ها"" را برای این نظرسنجی انتخاب نمایید."
"Poll Manager","مدیریت نظرسنجی"
"Polls","نظرسنجی‌ها"
"Popular","محبوب"
"Position of Watermark for %s","موقعیت واترمارک برای %s"
"Pregenerated product images files.","فایل‌های تصاویر محصول پیش تولید شده."
"Prev. month (hold for menu)","ماه قبل (برای منو نگه دارید)"
"Prev. year (hold for menu)","سال قبل (برای منو نگه دارید)"
"Preview","پیش نمایش"
"Preview Template","پیش نمایش قالب"
"Previous page","صفحه‌ی قبل"
"Price","قیمت"
"Price alert subscription was saved.","اشتراک هشدار قیمت ذخیره شد."
"Price:","قیمت:"
"Processed <strong>%s%% %s/%d</strong> records","رکوردهای <strong>%s%% %s/%d</strong> پردازش شده"
"Product","محصول"
"Product Reviews","نظرات محصول"
"Product Thumbnail Itself","تصویر کوچک محصول از خودش"
"Product:","محصول:"
"Products","محصولات"
"Products Bestsellers Report","گزارش محصولات پرفروش"
"Products Ordered","محصولات سفارش داده شده"
"Products in Carts","محصولات درون سبدها"
"Profile Action","کنش پروفایل"
"Profile Actions XML","XML کنش‌های پروفایل"
"Profile Direction","جهت پروفایل"
"Profile History","پیشینه‌ی پروفایل"
"Profile Information","اطلاعات پروفایل"
"Profile Name","نام پروفایل"
"Profile Payments","پرداخت‌های پروفایل"
"Profile Schedule","زمان بندی پروفایل"
"Profile Wizard","ویزارد پروفایل"
"Profiles","پروفایل‌ها"
"Promo","تبلیغ"
"Promotions","تبلیغات"
"Purchased Item","آیتم خریداری شده"
"Qty","تعداد"
"Quantity","تعداد"
"Queue Refresh","رفرش صف"
"Queued... Cancel","صف شده... لغو"
"Radio Buttons","دکمه‌های رادیویی"
"Rates","نرخ‌ها"
"Read details","خواندن جزییات"
"Rebuild","بازسازی"
"Rebuild Catalog Index","بازسازی فهرست کاتالوگ"
"Rebuild Flat Catalog Category","بازسازی رده‌ی کاتالوگ یکنواخت"
"Rebuild Flat Catalog Product","بازسازی محصول کاتالوگ یکنواخت"
"Recent Orders","سفارش‌های اخیر"
"Recent statistics have been updated.","آمار اخیر به روز شدند."
"Recurring Profile View","مشاهده‌ی پروفایل مکرر"
"Recursive Dir","دایرکتوری بازگشتی"
"Redirect","هدایت مجدد"
"Reference","ارجاع"
"Reference ID","شناسه‌ی ارجاع"
"Refresh","رفرش"
"Refresh Now*","هم اینک رفرش کن*"
"Refresh Statistics","رفرش آمار"
"Region/State","منطقه/ایالت"
"Remote FTP","FTP راه دور"
"Remove","برداشتن"
"Reports","گزارش‌ها"
"Request Path","مسیر درخواست"
"Required","الزامی"
"Reset","بازنشانی"
"Reset Filter","بازنشانی فیلتر"
"Resize","تغییر اندازه"
"Resource Access","دسترسی منبع"
"Resources","منابع"
"Results","نتایج"
"Retrieve Password","بازیابی گذرواژه"
"Return Html Version","برگرداندن نسخه‌ی Html"
"Revenue","درآمد"
"Reviews","نظرات"
"Reviews and Ratings","نظرات و امتیازات"
"Rewrite Rules","قوانین بازنویسی"
"Role ID","شناسه‌ی وظیفه"
"Role Info","اطلاعات وظیفه"
"Role Information","اطلاعات وظیفه"
"Role Name","نام وظیفه"
"Role Resources","منابع وظیفه"
"Role Users","کاربران وظیفه"
"Roles","وظایف"
"Roles Resources","منابع وظایف"
"Rotate CCW","چرخش پاد ساعت گرد"
"Rotate CW","چرخش ساعت گرد"
"Run","اجرا"
"Run Profile","اجرای پروفایل"
"Run Profile Inside This Window","اجرای پروفایل درون این پنجره"
"Run Profile in Popup","اجرای پروفایل در بالاپر"
"Running... Kill","در حال اجرا... منتفی"
"SKU","کد کالا"
"SKU:","کد کالا:"
"SSL Error: Invalid or self-signed certificate","خطای SSL: گواهی نامه‌ی نامعتبر یا self-signed"
"Sales","فروش‌ها"
"Sales Report","گزارش فروش‌ها"
"Samples","نمونه‌ها"
"Save","ذخیره"
"Save & Generate","ذخیره و تولید"
"Save Account","ذخیره‌ی حساب"
"Save Cache Settings","ذخیره‌ی تنظیمات کش"
"Save Config","ذخیره‌ی پیکربندی"
"Save Currency Rates","ذخیره‌ی نرخ‌های ارز"
"Save Profile","ذخیره‌ی پروفایل"
"Save Role","ذخیره‌ی وظیفه"
"Save Template","ذخیره‌ی قالب"
"Save User","ذخیره‌ی کاربر"
"Save and Continue Edit","ذخیره و ادامه‌ی ویرایش"
"Search","جستجو"
"Search Index","فهرست جستجو"
"Search Term","عبارت جستجو"
"Search Terms","عبارات جستجو"
"Select","انتخاب"
"Select All","انتخاب همه"
"Select Category","انتخاب رده"
"Select Date","انتخاب تاریخ"
"Select Range","انتخاب بازه"
"Select Visible","انتخاب نمایان‌ها"
"Select date","انتخاب تاریخ"
"Selected allowed currency ""%s"" is not available in installed currencies.","ارز مجاز انتخاب شده‌ی ""%s"" در ارزهای نصب شده موجود نیست."
"Selected base currency is not available in installed currencies.","ارز مبنای انتخاب شده در ارزهای نصب شده موجود نیست."
"Selected default display currency is not available in allowed currencies.","ارز نمایش پیش فرض انتخاب شده در ارزهای مجاز موجود نیست."
"Selected default display currency is not available in installed currencies.","ارز نمایش پیش فرض انتخاب شده در ارزهای نصب شده موجود نیست."
"Self-assigned roles cannot be deleted.","وظایف Self-assigned نمی‌توانند حذف شوند."
"Sender","فرستنده"
"Separate Email","جداکردن ایمیل"
"Shipment #%s comment added","توضیح محموله‌ی شماره‌ی %s افزوده شد"
"Shipment #%s created","محموله‌ی شماره‌ی %s ایجاد شد"
"Shipment Comments","توضیحات محموله"
"Shipment History","پیشینه‌ی محموله"
"Shipments","محموله‌ها"
"Shipping","ارسال"
"Shipping Address","آدرس ارسال"
"Shipping Origin","مبدا ارسال"
"Shipping Price","بهای ارسال"
"Shipping address selection is not applicable","انتخاب آدرس ارسال اجرا شدنی نیست"
"Shipping method must be specified.","روش ارسال باید مشخص شده باشد."
"Shipping method selection is not applicable","انتخاب روش ارسال اجرا شدنی نیست"
"Shopping Cart","سبد خرید"
"Shopping Cart Price Rules","قوانین قیمت سبد خرید"
"Shopping Cart from %s","سبد خرید از %s"
"Show By","نمایش با"
"Show Report For","نمایش گزارش برای"
"Show Reviews","نمایش نظرات"
"Sitemap Information","اطلاعات نقشه سایت"
"Size for %s","اندازه برای %s"
"Skip Category Selection","پرش از انتخاب رده"
"Some items in this order have different invoice and shipment types. You can create shipment only after the invoice is created.","برخی از آیتم‌های این سفارش فاکتور و نوع‌های محموله‌ی متفاوتی دارند. شما می توانید محموله را تنها پس از این که فاکتور صادر شده است ایجاد کنید."
"Some of the ordered items do not exist in the catalog anymore and will be removed if you try to edit the order.","برخی از آیتم‌های سفارش دیگر در کاتالوگ وجود ندارند و اگر شما سعی به ویرایش سفارش کنید، برداشته خواهند شد."
"Sorry, this feature is coming soon...","با عرض پوزش، این ویژگی به زودی عرضه خواهد شد..."
"Sort Order","ترتیب ردیف"
"Specific Countries","کشورهای خاص"
"Specified","تعیین شده"
"Specified profile does not exist.","پروفایل تعیین شده وجود ندارد."
"Spreadsheet Name:","نام صفحه گسترده:"
"Start Date","تاریخ شروع"
"Start/Reset Validation...","ارزیابی شروع/بازنشانی..."
"Starting profile execution, please wait...","اکستنشن پروفایل آغاز می‌شود، لطفا صبر نمایید..."
"State/Province:","ایالت/استان:"
"Static Blocks","بلاک‌های ایستا"
"Status","وضعیت"
"Status:","وضعیت:"
"Stock Quantity:","تعداد موجودی:"
"Stock notification was saved.","اخطار موجودی ذخیره شده بود."
"Store","فروشگاه"
"Store Email Addresses Section","بخش آدرس‌های ایمیل فروشگاه"
"Store View","نمای فروشگاه"
"Store:","فروشگاه:"
"Stores","فروشگاه‌ها"
"Subject","موضوع"
"Submit","ارایه"
"Subpackage cannot be conflicting.","زیربسته نمی‌تواند متناقض باشد."
"Subtotal","جمع جز"
"Switch/Solo card issue number: %s","شماره‌ی صدور سوییچ/سولو کارت: %s"
"Switch/Solo card start Date: %s/%s","تاریخ شروع سوییچ/سولو کارت: %s/%s"
"Switch/Solo/Maestro(UK Domestic) Only","تنها Switch/Solo/Maestro (بومی بریتانیای بزرگ)"
"Switch/Solo/Maestro(UK Domestic) card issue number: %s","شماره‌ی صدور Switch/Solo/Maestro کارت (بومی بریتانیای بزرگ): %s"
"Switch/Solo/Maestro(UK Domestic) card start Date: %s/%s","تاریخ شروع Switch/Solo/Maestro کارت (بومی بریتانیای بزرگ): %s/%s"
"System","سیستم"
"System Section","بخش سیستم"
"Tags","برچسب‌ها"
"Target","هدف"
"Target Path","مسیر هدف"
"Tax","مالیات"
"Tb","Tb"
"Template","قالب"
"Template Content","محتوای قالب"
"Template Information","اطلاعات قالب"
"Template Name","نام قالب"
"Template Styles","طرح‌های قالب"
"Template Subject","موضوع قالب"
"Template Type","نوع قالب"
"Temporary (302)","Temporary (302)"
"Terms and Conditions","شرایط و ضوابط"
"Text","متن"
"The Catalog Rewrites were refreshed.","بازنویسی‌های کاتالوگ رفرش شده بودند."
"The CatalogInventory Stock Status has been rebuilt.","وضعیت انبار موجودی کاتالوگ بازسازی شد."
"The Comment Text field cannot be empty.","فیلد متنی توضیح نمی‌تواند خالی باشد."
"The Flat Catalog Product was rebuilt","محصول کاتالوگ یکنواخت بازسازی شده بود."
"The JavaScript/CSS cache has been cleaned.","کش JavaScript/CSS پاک شد."
"The JavaScript/CSS cache has been cleared.","کش JavaScript/CSS تمیز شد."
"The Layered Navigation indexing has been queued.","فهرست سازی ناوبری لایه‌ای در صف قرار گرفت."
"The Layered Navigation indexing queue has been canceled.","صف فهرست سازی ناوبری لایه‌ای لغو شد."
"The Layered Navigation indices were refreshed.","نشان‌های ناوبری لایه‌ای رفرش شده بودند."
"The Layered Navigation process has been queued to be killed.","منتفی شدن فرایند ناوبری لایه‌ای در صف قرار گرفت."
"The Magento cache storage has been flushed.","مخزن کش مجنتو تخلیه شد."
"The URL Rewrite has been deleted.","بازنویسی URL حذف شد."
"The URL Rewrite has been saved.","بازنویسی URL ذخیره شد."
"The account has been saved.","حساب ذخیره شد."
"The archive can be uncompressed with <a href=""%s"">%s</a> on Windows systems","در سیستم‌های ویندوز آرشیو می تواند با <a href=""%s"">%s</a> غیر فشرده شود."
"The attribute set has been removed.","مجموعه‌ی ویژگی برداشته شد."
"The backup has been created.","پشتیبان ایجاد شد."
"The billing agreement has been canceled.","قرارداد صدور صورت حساب لغو شد."
"The billing agreement has been deleted.","قرارداد صدور صورت حساب حذف شد."
"The cache storage has been flushed.","مخزن کش تخلیه شد."
"The card has failed verification with the issuer bank.","کارت تایید ناموفقی با بانک صادر کننده داشت."
"The carrier needs to be specified.","حامل نیاز دارد مشخص شده باشد."
"The catalog index has been rebuilt.","فهرست کاتالوگ بازسازی شد."
"The catalog rewrites have been refreshed.","بازنویسی‌های کاتالوگ رفرش شدند."
"The configuration has been saved.","پیکربندی ذخیره شد."
"The credit memo has been canceled.","یادداشت بستانکاری لغو شد."
"The credit memo has been created.","یادداشت بستانکاری ایجاد شد."
"The credit memo has been voided.","یادداشت بستانکاری باطل شد."
"The custom variable has been deleted.","متغیر سفارشی حذف شد."
"The custom variable has been saved.","متغیر سفارشی ذخیره شد."
"The customer has been deleted.","مشتری حذف شد."
"The customer has been saved.","مشتری ذخیره شد."
"The design change has been deleted.","تغییر طرح حذف شد."
"The design change has been saved.","تغییر طرح ذخیره شد."
"The email address is empty.","آدرس ایمیل خالی است."
"The email template has been deleted.","قالب ایمیل حذف شد."
"The email template has been saved.","قالب ایمیل ذخیره شد."
"The flat catalog category has been rebuilt.","رده‌ی کاتالوگ یکنواخت بازسازی شد."
"The group node name must be specified with field node name.","نام گره گروه باید با نام گره رشته مشخص شده باشد."
"The image cache was cleaned.","کش تصویر پاک شد."
"The image cache was cleared.","کش تصویر تمیز شد."
"The information in this tab has been changed.","اطلاعات در این تب تغییر یافت."
"The invoice and shipment have been created.","فاکتور و محموله ایجاد شدند."
"The invoice has been canceled.","فاکتور لغو شد."
"The invoice has been captured.","فاکتور ضبط شد."
"The invoice has been created.","فاکتور ایجاد شد."
"The invoice has been voided.","فاکتور باطل شد."
"The order does not allow creating an invoice.","سفارش برای ایجاد یک فاکتور اجازه نمی دهد."
"The order no longer exists.","سفارش دیگر موجود نیست."
"The poll has been deleted.","نظر سنجی حذف شد."
"The poll has been saved.","نظر سنجی ذخیره شد."
"The profile has been deleted.","پروفایل حذف شد."
"The profile has been saved.","پروفایل ذخیره شد."
"The profile has been updated.","پروفایل به روز شد."
"The profile has no changes.","پروفایل هیچ تغییراتی ندارد."
"The rating has been deleted.","امتیاز حذف شد."
"The rating has been saved.","امتیاز ذخیره شد."
"The role has been deleted.","وظیفه حذف شد."
"The role has been saved.","وظیفه ذخیره شد."
"The role has beensuccessfully saved.","وظیفه با موفقیت ذخیره شد."
"The search index has been rebuilt.","فهرست سازی جستجو بازسازی شد."
"The shipment has been created.","محموله ایجاد شد."
"The shipment has been sent.","محموله فرستاده شد."
"The tag has been deleted.","برچسب حذف شد."
"The tag has been saved.","برچسب ذخیره شد."
"The user has been deleted.","کاربر حذف شد."
"The user has been saved.","کاربر ذخیره شد."
"Themes JavaScript and CSS files combined to one file.","فایل‌های JavaScript و CSS تم‌ها در یک فایل ترکیب شدند."
"There has been wrong payment information submitted or time limit has expired. Please, try again.","اشتباهی در اطلاعات پرداخت ارایه شده وجود دارد، یا محدودیت زمانی به پایان رسیده است. لطفا، دوباره سعی نمایید."
"There is an error in one of the option rows.","در یکی از خطوط گزینه یک خطا وجود دارد."
"This Account is","این حساب هست"
"This Email template no longer exists.","این قالب ایمیل دیگر وجود ندارد."
"This Role no longer exists","این وظیفه دیگر وجود ندارد"
"This Role no longer exists.","این وظیفه دیگر وجود ندارد."
"This account is","این حساب هست"
"This account is inactive.","این حساب غیرفعال است."
"This attribute set does not have attributes which we can use for configurable product","این مجموعه‌ی ویژگی، ویژگی‌هایی که ما بتوانیم برای پیکربندی محصول استفاده کنیم ندارد."
"This attribute shares the same value in all the stores","این ویژگی مقدار یکسانی را در تمام فروشگاه‌ها تسهیم می‌کند"
"This is a demo store. Any orders placed through this store will not be honored or fulfilled.","این یک نمونه نمایشی فروشگاه است. هیچ سفارش داده شده‌ای از طریق این فروشگاه پذیرفته یا تکمیل نخواهد شد."
"This is a required field.","این یک فیلد الزامی است."
"This product is currently disabled.","این محصول در حال حاضر ناممکن‌شده است."
"This report depends on timezone configuration. Once timezone is changed, the lifetime statistics need to be refreshed.","این گزارش به پیکربندی منطقه‌ی زمانی وابسته است. هر بار که منطقه‌ی زمانی تغییر کرد، نیاز است که تمام آمارها تا کنون رفرش شوند."
"This section is not allowed.","این بخش مجاز نیست."
"This tab contains invalid data. Please solve the problem before saving.","این تب حاوی داده‌ی نامعتبر است. لطفا پیش از ذخیره مشکل را حل نمایید."
"This user no longer exists.","این کاربر دیگر وجود ندارد."
"Thumbnail","تصویر کوچک"
"Time","زمان"
"Time selection:","انتخاب زمان:"
"Time:","زمان:"
"To","تا"
"Toggle Editor","ویرایشگر پیشرفته"
"Tools","ابزارها"
"Top 5 Search Terms","5 عبارت پر جستجو"
"Total","مجموع"
"Total %d records found","مجموع %d رکورد یافت شد"
"Total Invoiced","مجموع فاکتورشده"
"Total Order Amount","مجموع مبلغ سفارش"
"Total Refunded","مجموع مسترد شده"
"Total of %d record(s) have been deleted.","مجموع %d رکورد حذف شد(ند)."
"Total of %d record(s) have been updated.","مجموع %d رکورد به روز شد(ند)."
"Track Order","پیگیری سفارش"
"Track this shipment","پیگیری این محموله"
"Tracking number %s for %s assigned","شماره‌ی پیگیری %s برای %s اختصاص یافته"
"Tracking number cannot be empty.","شماره‌ی پیگیری نمی‌تواند خالی باشد."
"Transaction Data","دیتای تراکنش"
"Transaction Details","جزییات تراکنش"
"Transaction ID","شناسه‌ی تراکنش"
"Transaction Type","نوع تراکنش"
"Transactional Emails","ایمیل‌های تراکنش"
"Transactions","تراکنش‌ها"
"Type","نوع"
"Type:","نوع:"
"URL Rewrite","بازنویسی URL"
"URL Rewrite Information","اطلاعات بازنویسی URL"
"URL Rewrite Management","مدیریت بازنویسی URL"
"Unable to cancel the credit memo.","ناتوان در لغو یادداشت بستانکاری."
"Unable to find a Email Template to delete.","ناتوان در یافتن قالب ایمیلی برای حذف."
"Unable to find a poll to delete.","ناتوان در یافتن نظرسنجی‌ای برای حذف."
"Unable to find a tag to delete.","ناتوان در یافتن تگی برای حذف."
"Unable to find a user to delete.","ناتوان در یافتن کاربری برای حذف."
"Unable to initialize import model","ناتوان در مقدار اولیه دادن مدل ورود."
"Unable to refresh lifetime statistics.","ناتوان در رفرش تمام آمارها تا کنون."
"Unable to refresh recent statistics.","ناتوان در رفرش آمار اخیر."
"Unable to save the cron expression.","ناتوان در ذخیره‌ی حالت cron."
"Unable to save the invoice.","ناتوان در ذخیره‌ی فاکتور."
"Unable to send the invoice email.","ناتوان در فرستادن ایمیل فاکتور."
"Unable to send the shipment email.","ناتوان در فرستادن ایمیل محموله."
"Unable to void the credit memo.","ناتوان در ابطال یادداشت بستانکاری."
"Unknown","ناشناخته"
"Unlimited","نا محدود"
"Unselect All","عدم انتخاب همه"
"Unselect Visible","عدم انتخاب نمایان‌ها"
"Update","به روز رسانی"
"Updated At","به روز شده در"
"Upload File","آپلود فایل"
"Upload Files","آپلود فایل‌ها"
"Upload HTTP Error","خطای HTTP آپلود"
"Upload I/O Error","خطای I/O آپلود"
"Upload Security Error","خطای امنیتی آپلود"
"Upload import file","آپلود فایل ورودی"
"Use All Available Attributes","استفاده از تمام ویژگی‌های در دسترس"
"Use Config Settings","استفاده از تنظیمات پیکربندی"
"Use Default","استفاده از پیش فرض"
"Use Default Value","استفاده از مقدار پیش فرض"
"Use Default Variable Values","استفاده از مقادیر متغیر پیش فرض"
"Use Website","استفاده از وب‌سایت"
"Used Currently For","در حال حاضر مورد استفاده برای"
"Used as Default For","مورد استفاده به عنوان پیش فرض برای"
"User","کاربر"
"User Email","ایمیل کاربر"
"User ID","شناسه‌ی کاربر"
"User Info","اطلاعات کاربر"
"User Information","اطلاعات کاربر"
"User Name","نام کاربری"
"User Name is required field.","نام کاربری یک فیلد الزامی است."
"User Name:","نام کاربری:"
"User Role","وظیفه‌ی کاربر"
"User Roles","وظایف کاربر"
"User Roles Information","اطلاعات وظایف کاربر"
"User name","نام کاربری"
"Users","کاربران"
"Value","مقدار"
"Value Delimiter:","جداساز مقدار:"
"Variable","متغیر"
"Variable Code","کد متغیر"
"Variable HTML Value","مقدار HTML متغیر"
"Variable ID","شناسه‌ی متغیر"
"Variable Name","نام متغیر"
"Variable Plain Value","مقدار ساده‌ی متغیر"
"Verification Failed","تایید ناموفق"
"Verification Successful","تایید موفق"
