"Retrieve orders info","بازیابی اطلاعات سفارش‌ها"
"Retrieve shipment info","بازیابی اطلاعات محموله"
"Retrieve shipment information","بازیابی اطلاعات محموله"
"Return to Stock","بازگشت به موجودی"
"Returned","برگردانده شده"
"Revenue","درآمد"
"Row Subtotal","جمع جز سطر"
"Row Total","جمع سطر"
"SHIP TO:","ارسال به:"
"SKU","کد کالا"
"SOLD TO:","فروخته شده به:"
"Sales","فروش‌ها"
"Sales Discount","تخفیف فروش‌ها"
"Sales Emails","ایمیل‌های فروش‌ها"
"Sales Emails Section","بخش ایمیل‌های فروش‌ها"
"Sales Invoice Print View","نمای چاپ فاکتور فروش‌ها"
"Sales Items","آیتم‌های فروش‌ها"
"Sales Order Print View","نمای چاپ سفارش فروش‌ها"
"Sales Section","بخش فروش‌ها"
"Sales Shipment Print View","نمای چاپ محموله‌ی فروش‌ها"
"Sales Shipping","ارسال فروش‌ها"
"Sales Tax","مالیات فروش‌ها"
"Sales Total","مجموع فروش‌ها"
"Same As Billing Address","همان آدرس صورت حساب"
"Save and Close Message","ذخیره و بستن پیام"
"Save in address book","ذخیره در کتاب آدرس"
"Schedule","زمان بندی"
"Select from existing customer addresses:","انتخاب از آدرس‌های مشتری موجود:"
"Send Credit Memo Comment Email Copy To","ارسال کپی ایمیل توضیح یادداشت بستانکاری به"
"Send Credit Memo Email Copy To","ارسال کپی ایمیل یادداشت بستانکاری به"
"Send Email","ارسال ایمیل"
"Send Invoice Comment Email Copy To","ارسال کپی ایمیل توضیح فاکتور به"
"Send Invoice Email Copy To","ارسال کپی ایمیل فاکتور به"
"Send Order Comment Email Copy To","ارسال کپی ایمیل توضیح سفارش به"
"Send Order Email Copy Method","روش کپی ارسال ایمیل سفارش"
"Send Order Email Copy To","ارسال کپی ایمیل سفارش به"
"Send Sales Emails","ارسال ایمیل‌های فروش‌ها"
"Send Shipment Comment Email Copy To","ارسال کپی ایمیل توضیح محموله به"
"Send Shipment Email Copy To","ارسال کپی ایمیل محموله به"
"Send Tracking Information","ارسال اطلاعات پیگیری"
"Set order for existing transactions not allowed","تنظیم سفارش برای تراکنش موجود مجاز نیست"
"Ship","ارسال"
"Ship To","ارسال به"
"Ship to Name","ارسال به نام"
"Shipment","محموله"
"Shipment #","محموله‌ی شماره‌ی"
"Shipment #%1$s | %3$s (%2$s)","محموله‌ی شماره‌ی %1$S | %3$S (%2$S)"
"Shipment #%s","محموله‌ی شماره‌ی %s"
"Shipment Comment Email Sender","فرستنده‌ی ایمیل توضیح محموله"
"Shipment Comment Email Template","قالب ایمیل توضیح محموله"
"Shipment Comment Email Template for Guest","قالب ایمیل توضیح محموله برای مهمان"
"Shipment Comments","توضیحات محموله"
"Shipment Email Sender","فرستنده‌ی ایمیل محموله"
"Shipment Email Template","قالب ایمیل محموله"
"Shipment Email Template for Guest","قالب ایمیل محموله برای مهمان"
"Shipment Update","به روز رسانی محموله"
"Shipment Update for Guest","به روز رسانی محموله برای مهمان"
"Shipments","محموله‌ها"
"Shipped","ارسال شده"
"Shipped By","ارسال شده با"
"Shipping","ارسال"
"Shipping & Handling","ارسال و رسیدگی"
"Shipping &amp; Handling","ارسال و رسیدگی"
"Shipping &amp; Handling Information","اطلاعات ارسال و رسیدگی"
"Shipping Address","آدرس ارسال"
"Shipping Amount","مبلغ ارسال"
"Shipping Information","اطلاعات ارسال"
"Shipping Method","روش ارسال"
"Shipping Method:","روش ارسال:"
"Shipping Refund","ارسال استرداد"
"Shipping and Tracking Information","اطلاعات ارسال و پیگیری"
"Shopping Cart","سبد خرید"
"Signed Up From","نام نویسی شده از"
"Sku","کد کالا"
"Some of the products below do not have all the required options. Please remove them and add again with all the required options.","برخی از محصولات زیر همه‌ی گزینه‌های لازم را ندارند. لطفا آن‌ها را بردارید و دوباره با همه‌ی گزینه‌های الزامی اضافه نمایید."
"Sorry, no quotes are available for this order at this time.","با عرض پوزش، براوردهای هزینه‌ای برای این سفارش در این زمان موجود نیستند."
"Source object is not specified.","شی منبع مشخص شده نیست."
"Specified profile does not exist.","پروفایل تعیین شده وجود ندارد."
"State/Province","ایالت/استان"
"Status","وضعیت"
"Status:","وضعیت:"
"Store Credit","اعتبار فروشگاه"
"Submit Comment","ارایه‌ی توضیح"
"Submit Credit Memo","ارایه‌ی یادداشت بستانکاری"
"Submit Order","ارایه‌ی سفارش"
"Submit Shipment","ارایه‌ی محموله"
"Subscribe to Newsletter","اشتراک در خبرنامه"
"Subscribe to Order Status","اشتراک در وضعیت سفارش"
"Subtotal","جمع جز"
"Subtotal after discount.","جمع جز پس از تخفیف."
"Subtotal:","جمع جز:"
"Suspected Fraud","تقلب مشکوک"
"Suspend","معلق"
"Suspended","معلق"
"TAX/VAT Number","شماره‌ی مالیاتی"
"Tax","مالیات"
"Tax Amount","مبلغ مالیات"
"Tax Percent","درصد مالیات"
"Telephone","تلفن"
"The Order State ""%s"" must not be set manually.","حالت سفارش ""%S"" نباید به صورت دستی تنظیم شده باشد."
"The address total model should be extended from Mage_Sales_Model_Quote_Address_Total_Abstract.","مدل مجموع آدرس باید از MAGE_SALES_MODEL_QUOTE_ADDRESS_TOTAL_ABSTRACT توسعه یافته باشد."
"The billing agreement ""%s"" has been canceled.","قرارداد صورت حساب ""%S"" لغو شد."
"The billing agreement ""%s"" has been created.","قرارداد صورت حساب ""%S"" ایجاد شد."
"The coupon code has been accepted.","کد کوپن پذیرفته شد."
"The message has been sent.","پیام ارسال شد."
"The message was sent.","پیام ارسال شده بود."
"The order email has been sent.","ایمیل سفارش ارسال شد."
"The order has been cancelled.","سفارش لغو شد."
"The order has been created.","سفارش ایجاد شد."
"The order has been put on hold.","سفارش در تعلیق قرار داده شد."
"The order has been released from holding status.","سفارش از وضعیت تعلیق رها شد."
"The order has not been cancelled.","سفارش لغو نشد."
"The order was not put on hold.","سفارش در تعلیق قرار نداشت."
"The order was not unheld.","سفارش در تعلیق نبود."
"The order was placed using %s","با استفاده از %S سفارش داده شده بود"
"The order(s) cannot be canceled","سفارش(ها) نمی‌تواند(نند) لغو شده باشد(شند)"
"The payment has been accepted.","پرداخت پذیرفته شد."
"The payment has been denied.","پرداخت رد شد."
"The payment has been voided.","پرداخت باطل شد."
"The profile has been updated.","پروفایل به روز شد."
"The profile has no changes.","پروفایل هیچ تغییراتی ندارد."
"The profile state has been updated.","حالت پروفایل به روز شد."
"The requested Payment Method is not available.","روش پرداخت درخواست شده در دسترس نیست."
"The transaction ""%s"" (%s) is already closed.","تراکنش ""%S"" (%S) پیش از این بسته شده است."
"The transaction ""%s"" cannot be captured yet.","هنوز تراکنش ""%S"" نمی‌تواند ضبط شود."
"There are no billing agreements yet.","هنوز هیچ قرارداد صورت حسابی وجود ندارد."
"There are no printable documents related to selected orders.","هیچ سند قابل چاپی مرتبط با سفارش‌های انتخاب شده وجود ندارد."
"There is no need to approve this payment.","هیچ نیازی به تایید این پرداخت وجود ندارد."
"There is no need to deny this payment.","هیچ نیازی به رد این پرداخت وجود ندارد."
"There is no update for the payment.","هیچ به روز رسانی برای پرداخت وجود ندارد."
"This message will be shown in shopping cart when subtotal after discount less than minimum amount.","هنگامی که جمع جز پس از تخفیف کمتر از کمینه‌ی مبلغ است این پیام در سبد خرید نشان داده خواهد شد."
"This operation requires an existing transaction object.","این عملکرد به یک شی تراکنش موجود نیاز دارد."
"This order contains (%s) items and therefore cannot be edited through the admin interface at this time, if you wish to continue editing the (%s) items will be removed, the order will be canceled and a new order will be placed.","این سفارش شامل (%S) آیتم است و بنابراین در این زمان نمی‌تواند از طریق رابط مدیر ویرایش شود، اگر شما می‌خواهید به ویرایش ادامه دهید (%S) آیتم برداشته خواهند شد، سفارش لغو خواهد شد و یک سفارش جدید داده خواهد شد."
"This order no longer exists.","این سفارش دیگر موجود نیست."
"This profile state cannot be changed to ""%s"".","این حالت پروفایل نمی‌تواند به ""%S"" تغییر کند."
"This will create an offline refund. To create an online refund, open an invoice and create credit memo for it. Do you wish to proceed?","این یک استرداد آفلاین ایجاد خواهد کرد. برای ایجاد یک استرداد آنلاین، یک فاکتور باز کنید و یادداشت بستانکاری برای آن ایجاد نمایید. آیا شما می‌خواهید ادامه دهید؟"
"Tier Pricing","قیمت گذاری ردیفی"
"Title","عنوان"
"To","به"
"To Name","به نام"
"To:","به:"
"Total","مجموع"
"Total %d product(s)","مجموع %d محصول"
"Total (ex)","مجموع (بی)"
"Total (inc)","مجموع (با)"
"Total Due","مجموع بدهی"
"Total Invoiced","مجموع فاکتورشده"
"Total Invoiced Paid","مجموع فاکتور شده‌ی پرداخت شده"
"Total Invoiced VS Paid Report","گزارش مجموع فاکتور شده در برابر پرداخت شده"
"Total Invoiced not Paid","مجموع فاکتور شده‌ی پرداخت نشده"
"Total Ordered Report","گزارش مجموع سفارش داده شده"
"Total Paid","مجموع پرداخت شده"
"Total Qty","مجموع تعداد"
"Total Refund","مجموع استرداد"
"Total Refunded","مجموع مسترد شده"
"Total Refunded Report","گزارش مجموع مسترد"
"Total Sales Shipping","مجموع ارسال فروش‌ها"
"Total Shipped Report","گزارش مجموع ارسال شده"
"Total Shipping","مجموع ارسال"
"Total Shipping Charges","مجموع هزینه‌های ارسال"
"Total Tax","مجموع مالیات"
"Track Order","پیگیری سفارش"
"Track This Shipment","پیگیری این محموله"
"Track Your Order","پیگیری سفارش‌تان"
"Track all shipment(s)","پیگیری همه‌ی محموله(ها)"
"Track all shipments","پیگیری همه‌ی محموله‌ها"
"Tracking","پیگیری"
"Tracking Number","شماره‌ی پیگیری"
"Tracking Number(s):","شماره(ها)ی پیگیری:"
"Transaction ""%s"" was already processed.","تراکنش ""%s"" پیش از این پردازش شده بود."
"Transaction ID","شناسه‌ی تراکنش"
"Transaction ID must not be empty.","شناسه‌ی تراکنش نباید خالی باشد."
"Transaction ID: ""%s"".","شناسه‌ی تراکنش: ""%s""."
"Transaction Type","نوع تراکنش"
"Transactions","تراکنش‌ها"
"Trial ","آزمایشی "
"Trial Payment","پرداخت آزمایشی"
"Trial Period","دوره‌ی آزمایشی"
"Trial period payment","دوره‌ی پرداخت آزمایشی"
"Unhold","عدم تعلیق"
"Unhold action is not available.","کنش عدم تعلیق در دسترس نیست."
"Unhold order","عدم تعلیق سفارش"
"Unknown State","حالت ناشناخته"
"Unknown Status","وضعیت ناشناخته"
"Unsupported transaction type ""%s"".","نوع تراکنش ""%s"" پشتیبانی نشده."
"Update Changes","به روز رسانی تغییرات"
"Update Items and Qty\'s","به روز رسانی آیتم‌ها و تعدادشان"
"Update Qty\'s","به روز رسانی تعدادشان"
"Updated At","به روز شده در"
"Updated:","به روز شده:"
"Use Aggregated Data (beta)","استفاده از مجموع داده (بتا)"
"Validate Each Address Separately in Multi-address Checkout","تایید اعتبار جداگانه‌ی هر آدرس در تسویه‌ی چند آدرسی"
"Value","مقدار"
"View","مشاهده"
"View All","مشاهده‌ی همه"
"View Order","مشاهده‌ی سفارش"
"Visible on Frontend","نمایان در فرانت‌اند"
"Void","باطل"
"Void invoice","فاکتور باطل"
"Voided authorization.","تصویب باطل شده."
"Website","وب‌سایت"
"Whether buyer can define the date when billing for the profile begins.","چه خریدار می تواند تاریخ هنگامی که صورت حساب برای پروفایل شروع می‌شود را تعریف کند."
"Wishlist","لیست دلخواه"
"Wrong billing agreement ID specified.","شناسه‌ی قرارداد صدور صورت حساب مشخص شده‌ی اشتباه."
"Wrong state: ""%s"".","حالت اشتباه: ""%s""."
"Yes","بلی"
"You have placed no orders.","شما سفارشی نداده‌اید."
"You will be redirected to the payment system website.","شما به وب‌سایت سیستم پرداخت هدایت خواهید شد."
"Your credit card will be charged for","مبلغی که از کارت اعتباری شما کم خواهد شد"
"ZIP/Post Code","کد پستی"
"the credit memo email is not sent","ایمیل یادداشت بستانکاری ارسال نشده است"
"the credit memo email was sent","ایمیل یادداشت بستانکاری ارسال شد"
"the invoice email is not sent","ایمیل فاکتور ارسال نشده است"
"the invoice email was sent","ایمیل فاکتور ارسال شد"
"the order confirmation email is not sent","ایمیل تاییدیه‌ی سفارش ارسال نشده است"
"the order confirmation email was sent","ایمیل تاییدیه‌ی سفارش ارسال شد"
"the shipment email is not sent","ایمیل محموله ارسال نشده است"
"the shipment email was sent","ایمیل محموله ارسال شد"
